TransactionNo,Items,DateTime,Daypart,DayType,Quantity,Price
1130,Bread,11-12-2016 10:57,Morning,Weekend,5,35
1130,Scandinavian,11-12-2016 10:57,Morning,Weekend,2,43
1131,Coffee,11-12-2016 11:01,Morning,Weekend,4,43
1132,Bread,11-12-2016 11:03,Morning,Weekend,4,35
1133,Medialuna,11-12-2016 11:05,Morning,Weekend,2,37
1134,Coffee,11-12-2016 11:12,Morning,Weekend,4,43
1134,Scandinavian,11-12-2016 11:12,Morning,Weekend,4,43
1135,Coffee,11-12-2016 11:15,Morning,Weekend,2,43
1135,Tea,11-12-2016 11:15,Morning,Weekend,4,39
1135,Brownie,11-12-2016 11:15,Morning,Weekend,3,83
1135,Truffles,11-12-2016 11:15,Morning,Weekend,4,64
1135,Muffin,11-12-2016 11:15,Morning,Weekend,3,71
1136,Tartine,11-12-2016 11:17,Morning,Weekend,1,80
1136,Coffee,11-12-2016 11:17,Morning,Weekend,2,43
1137,Coffee,11-12-2016 11:18,Morning,Weekend,3,43
1137,Coffee,11-12-2016 11:18,Morning,Weekend,1,43
1138,Alfajores,11-12-2016 11:21,Morning,Weekend,1,92
1138,Scandinavian,11-12-2016 11:21,Morning,Weekend,1,43
1139,Coffee,11-12-2016 11:29,Morning,Weekend,2,43
1139,Medialuna,11-12-2016 11:29,Morning,Weekend,3,37
1139,Hot chocolate,11-12-2016 11:29,Morning,Weekend,3,97
1140,Coffee,11-12-2016 11:31,Morning,Weekend,5,43
1140,Muffin,11-12-2016 11:31,Morning,Weekend,2,71
1140,Alfajores,11-12-2016 11:31,Morning,Weekend,2,92
1141,Farm House,11-12-2016 11:38,Morning,Weekend,3,52
1141,Coffee,11-12-2016 11:38,Morning,Weekend,1,43
1141,Coffee,11-12-2016 11:38,Morning,Weekend,2,43
1141,Muffin,11-12-2016 11:38,Morning,Weekend,5,71
1141,Brownie,11-12-2016 11:38,Morning,Weekend,3,83
1142,Bread,11-12-2016 11:45,Morning,Weekend,1,35
1142,Coffee,11-12-2016 11:45,Morning,Weekend,4,43
1142,Medialuna,11-12-2016 11:45,Morning,Weekend,2,37
1142,Farm House,11-12-2016 11:45,Morning,Weekend,2,52
1143,Farm House,11-12-2016 11:47,Morning,Weekend,1,52
1143,Scandinavian,11-12-2016 11:47,Morning,Weekend,2,43
1144,Truffles,11-12-2016 11:50,Morning,Weekend,3,64
1144,Bread,11-12-2016 11:50,Morning,Weekend,1,35
1144,Coffee,11-12-2016 11:50,Morning,Weekend,5,43
1145,Frittata,11-12-2016 12:00,Afternoon,Weekend,2,69
1145,Soup,11-12-2016 12:00,Afternoon,Weekend,3,58
1145,Coffee,11-12-2016 12:00,Afternoon,Weekend,3,43
1145,Coffee,11-12-2016 12:00,Afternoon,Weekend,1,43
1146,Scandinavian,11-12-2016 12:01,Afternoon,Weekend,5,43
1146,Eggs,11-12-2016 12:01,Afternoon,Weekend,5,91
1147,Brownie,11-12-2016 12:03,Afternoon,Weekend,5,83
1147,Truffles,11-12-2016 12:03,Afternoon,Weekend,3,64
1147,Coffee,11-12-2016 12:03,Afternoon,Weekend,2,43
1147,Coffee,11-12-2016 12:03,Afternoon,Weekend,3,43
1148,Scandinavian,11-12-2016 12:09,Afternoon,Weekend,5,43
1149,Coke,11-12-2016 12:19,Afternoon,Weekend,1,65
1150,Sandwich,11-12-2016 12:22,Afternoon,Weekend,1,39
1150,Soup,11-12-2016 12:22,Afternoon,Weekend,5,58
1150,Coffee,11-12-2016 12:22,Afternoon,Weekend,4,43
1150,Alfajores,11-12-2016 12:22,Afternoon,Weekend,3,92
1151,Tea,11-12-2016 12:38,Afternoon,Weekend,2,39
1151,Juice,11-12-2016 12:38,Afternoon,Weekend,1,57
1151,Hearty & Seasonal,11-12-2016 12:38,Afternoon,Weekend,2,79
1151,Hearty & Seasonal,11-12-2016 12:38,Afternoon,Weekend,4,79
1152,Truffles,11-12-2016 12:40,Afternoon,Weekend,2,64
1153,Coffee,11-12-2016 12:45,Afternoon,Weekend,3,43
1153,Coffee,11-12-2016 12:45,Afternoon,Weekend,5,43
1153,Muffin,11-12-2016 12:45,Afternoon,Weekend,3,71
1153,Brownie,11-12-2016 12:45,Afternoon,Weekend,4,83
1154,Bread,11-12-2016 13:00,Afternoon,Weekend,5,35
1155,Bowl Nic Pitt,11-12-2016 13:05,Afternoon,Weekend,1,83
1155,Frittata,11-12-2016 13:05,Afternoon,Weekend,2,69
1155,Muffin,11-12-2016 13:05,Afternoon,Weekend,5,71
1155,Coffee,11-12-2016 13:05,Afternoon,Weekend,3,43
1156,Soup,11-12-2016 13:10,Afternoon,Weekend,1,58
1156,Frittata,11-12-2016 13:10,Afternoon,Weekend,1,69
1156,Brownie,11-12-2016 13:10,Afternoon,Weekend,4,83
1156,Coffee,11-12-2016 13:10,Afternoon,Weekend,5,43
1156,Tea,11-12-2016 13:10,Afternoon,Weekend,4,39
1157,Hot chocolate,11-12-2016 13:12,Afternoon,Weekend,2,97
1157,Coffee,11-12-2016 13:12,Afternoon,Weekend,4,43
1157,Muffin,11-12-2016 13:12,Afternoon,Weekend,1,71
1157,Alfajores,11-12-2016 13:12,Afternoon,Weekend,1,92
1158,Scandinavian,11-12-2016 13:16,Afternoon,Weekend,5,43
1158,Keeping It Local,11-12-2016 13:16,Afternoon,Weekend,2,73
1158,Tea,11-12-2016 13:16,Afternoon,Weekend,4,39
1158,Coffee,11-12-2016 13:16,Afternoon,Weekend,4,43
1158,Alfajores,11-12-2016 13:16,Afternoon,Weekend,5,92
1159,Bread,11-12-2016 13:19,Afternoon,Weekend,3,35
1160,Fudge,11-12-2016 13:21,Afternoon,Weekend,2,42
1161,Farm House,11-12-2016 13:23,Afternoon,Weekend,4,52
1162,Farm House,11-12-2016 13:29,Afternoon,Weekend,1,52
1163,Coffee,11-12-2016 13:43,Afternoon,Weekend,3,43
1163,Coffee,11-12-2016 13:43,Afternoon,Weekend,3,43
1163,Brownie,11-12-2016 13:43,Afternoon,Weekend,1,83
1163,Muffin,11-12-2016 13:43,Afternoon,Weekend,3,71
1164,Soup,11-12-2016 13:55,Afternoon,Weekend,1,58
1164,Coffee,11-12-2016 13:55,Afternoon,Weekend,2,43
1164,Bread,11-12-2016 13:55,Afternoon,Weekend,1,35
1165,Frittata,11-12-2016 13:57,Afternoon,Weekend,4,69
1165,Bread,11-12-2016 13:57,Afternoon,Weekend,2,35
1165,Muffin,11-12-2016 13:57,Afternoon,Weekend,5,71
1166,Farm House,11-12-2016 14:00,Afternoon,Weekend,3,52
1166,Bread,11-12-2016 14:00,Afternoon,Weekend,3,35
1166,Muffin,11-12-2016 14:00,Afternoon,Weekend,2,71
1167,Bread,11-12-2016 14:06,Afternoon,Weekend,3,35
1168,Bread,11-12-2016 14:07,Afternoon,Weekend,1,35
1168,Coffee,11-12-2016 14:07,Afternoon,Weekend,3,43
1168,Bread,11-12-2016 14:07,Afternoon,Weekend,4,35
1169,Farm House,11-12-2016 14:08,Afternoon,Weekend,1,52
1170,Bread,11-12-2016 14:18,Afternoon,Weekend,3,35
1170,Coffee,11-12-2016 14:18,Afternoon,Weekend,4,43
1170,Muffin,11-12-2016 14:18,Afternoon,Weekend,2,71
1170,Cookies,11-12-2016 14:18,Afternoon,Weekend,5,72
1171,Hot chocolate,11-12-2016 14:19,Afternoon,Weekend,5,97
1171,Coffee,11-12-2016 14:19,Afternoon,Weekend,3,43
1172,Muffin,11-12-2016 14:20,Afternoon,Weekend,2,71
1172,Jam,11-12-2016 14:20,Afternoon,Weekend,2,96
1173,Coffee,11-12-2016 14:22,Afternoon,Weekend,1,43
1173,Hot chocolate,11-12-2016 14:22,Afternoon,Weekend,5,97
1173,Tea,11-12-2016 14:22,Afternoon,Weekend,2,39
1174,Coffee,11-12-2016 14:26,Afternoon,Weekend,4,43
1174,Coffee,11-12-2016 14:26,Afternoon,Weekend,2,43
1174,Alfajores,11-12-2016 14:26,Afternoon,Weekend,3,92
1175,Tea,11-12-2016 14:35,Afternoon,Weekend,4,39
1175,Hearty & Seasonal,11-12-2016 14:35,Afternoon,Weekend,3,79
1175,Farm House,11-12-2016 14:35,Afternoon,Weekend,5,52
1176,Bread,11-12-2016 14:42,Afternoon,Weekend,4,35
1176,Coffee,11-12-2016 14:42,Afternoon,Weekend,3,43
1176,Alfajores,11-12-2016 14:42,Afternoon,Weekend,3,92
1176,Cookies,11-12-2016 14:42,Afternoon,Weekend,4,72
1177,Hearty & Seasonal,11-12-2016 14:48,Afternoon,Weekend,4,79
1177,Sandwich,11-12-2016 14:48,Afternoon,Weekend,5,39
1177,Bread,11-12-2016 14:48,Afternoon,Weekend,1,35
1177,Muffin,11-12-2016 14:48,Afternoon,Weekend,5,71
1177,Brownie,11-12-2016 14:48,Afternoon,Weekend,3,83
1178,Coffee,11-12-2016 15:00,Afternoon,Weekend,5,43
1178,Truffles,11-12-2016 15:00,Afternoon,Weekend,2,64
1178,Brownie,11-12-2016 15:00,Afternoon,Weekend,2,83
1178,Alfajores,11-12-2016 15:00,Afternoon,Weekend,3,92
1179,Coffee,11-12-2016 15:03,Afternoon,Weekend,2,43
1179,Tea,11-12-2016 15:03,Afternoon,Weekend,1,39
1179,Bread,11-12-2016 15:03,Afternoon,Weekend,3,35
1180,Tea,11-12-2016 15:06,Afternoon,Weekend,2,39
1180,Coffee,11-12-2016 15:06,Afternoon,Weekend,1,43
1180,Muffin,11-12-2016 15:06,Afternoon,Weekend,4,71
1180,Keeping It Local,11-12-2016 15:06,Afternoon,Weekend,2,73
1181,Coffee,11-12-2016 15:09,Afternoon,Weekend,3,43
1181,Alfajores,11-12-2016 15:09,Afternoon,Weekend,3,92
1182,Bread,11-12-2016 15:15,Afternoon,Weekend,1,35
1183,Tea,11-12-2016 15:20,Afternoon,Weekend,1,39
1183,Hot chocolate,11-12-2016 15:20,Afternoon,Weekend,3,97
1183,Alfajores,11-12-2016 15:20,Afternoon,Weekend,4,92
1184,Bread,11-12-2016 15:25,Afternoon,Weekend,4,35
1185,Alfajores,11-12-2016 15:29,Afternoon,Weekend,4,92
1185,Truffles,11-12-2016 15:29,Afternoon,Weekend,3,64
1186,Bread,11-12-2016 15:31,Afternoon,Weekend,4,35
1187,Bread,11-12-2016 15:32,Afternoon,Weekend,4,35
1187,Brownie,11-12-2016 15:32,Afternoon,Weekend,2,83
1187,Muffin,11-12-2016 15:32,Afternoon,Weekend,3,71
1188,Coffee,11-12-2016 15:35,Afternoon,Weekend,3,43
1188,Brownie,11-12-2016 15:35,Afternoon,Weekend,5,83
1188,Coffee,11-12-2016 15:35,Afternoon,Weekend,5,43
1189,Bread,11-12-2016 15:37,Afternoon,Weekend,2,35
1189,Bread,11-12-2016 15:37,Afternoon,Weekend,5,35
1190,Bread,11-12-2016 15:47,Afternoon,Weekend,2,35
1190,Alfajores,11-12-2016 15:47,Afternoon,Weekend,1,92
1190,Muffin,11-12-2016 15:47,Afternoon,Weekend,3,71
1191,Truffles,11-12-2016 15:53,Afternoon,Weekend,2,64
1191,Frittata,11-12-2016 15:53,Afternoon,Weekend,5,69
1192,Coffee,11-12-2016 15:54,Afternoon,Weekend,5,43
1193,Bread,11-12-2016 16:03,Afternoon,Weekend,3,35
1194,Coffee,11-12-2016 16:09,Afternoon,Weekend,1,43
1194,Muffin,11-12-2016 16:09,Afternoon,Weekend,5,71
1195,Muffin,11-12-2016 16:12,Afternoon,Weekend,4,71
1196,Juice,11-12-2016 16:13,Afternoon,Weekend,2,57
1197,Coffee,11-12-2016 16:14,Afternoon,Weekend,5,43
1198,Muffin,11-12-2016 16:36,Afternoon,Weekend,3,71
1199,Bread,11-12-2016 16:46,Afternoon,Weekend,4,35
1200,Coffee,11-12-2016 16:59,Afternoon,Weekend,2,43
1201,Tartine,13-11-2016 09:32,Morning,Weekend,2,80
1201,Coffee,13-11-2016 09:32,Morning,Weekend,2,43
1201,Tea,13-11-2016 09:32,Morning,Weekend,1,39
1202,Coffee,13-11-2016 09:47,Morning,Weekend,5,43
1203,Coffee,13-11-2016 09:48,Morning,Weekend,3,43
1203,Tea,13-11-2016 09:48,Morning,Weekend,3,39
1204,Medialuna,13-11-2016 09:50,Morning,Weekend,1,37
1204,Coffee,13-11-2016 09:50,Morning,Weekend,3,43
1205,Medialuna,13-11-2016 09:55,Morning,Weekend,3,37
1205,Bread,13-11-2016 09:55,Morning,Weekend,4,35
1205,Coffee,13-11-2016 09:55,Morning,Weekend,3,43
1205,Pastry,13-11-2016 09:55,Morning,Weekend,1,54
1205,Farm House,13-11-2016 09:55,Morning,Weekend,2,52
1206,Bread,13-11-2016 09:59,Morning,Weekend,1,35
1206,Pastry,13-11-2016 09:59,Morning,Weekend,1,54
1206,Bread,13-11-2016 09:59,Morning,Weekend,2,35
1207,Medialuna,13-11-2016 10:03,Morning,Weekend,5,37
1207,Coffee,13-11-2016 10:03,Morning,Weekend,3,43
1207,Bread,13-11-2016 10:03,Morning,Weekend,3,35
1208,Pastry,13-11-2016 10:15,Morning,Weekend,5,54
1209,Bread,13-11-2016 10:19,Morning,Weekend,1,35
1210,Medialuna,13-11-2016 10:21,Morning,Weekend,1,37
1210,Pastry,13-11-2016 10:21,Morning,Weekend,2,54
1210,Bread,13-11-2016 10:21,Morning,Weekend,5,35
1211,Coffee,13-11-2016 10:24,Morning,Weekend,4,43
1211,Keeping It Local,13-11-2016 10:24,Morning,Weekend,3,73
1212,Bread,13-11-2016 10:30,Morning,Weekend,5,35
1212,Farm House,13-11-2016 10:30,Morning,Weekend,4,52
1212,Jam,13-11-2016 10:30,Morning,Weekend,2,96
1212,Pastry,13-11-2016 10:30,Morning,Weekend,1,54
1213,Bread,13-11-2016 10:35,Morning,Weekend,1,35
1214,Coffee,13-11-2016 10:45,Morning,Weekend,5,43
1214,Medialuna,13-11-2016 10:45,Morning,Weekend,4,37
1215,Coffee,13-11-2016 10:53,Morning,Weekend,3,43
1216,Tea,13-11-2016 11:07,Morning,Weekend,1,39
1216,Bread,13-11-2016 11:07,Morning,Weekend,3,35
1217,Bread,13-11-2016 11:12,Morning,Weekend,3,35
1217,Pastry,13-11-2016 11:12,Morning,Weekend,2,54
1218,Hearty & Seasonal,13-11-2016 11:16,Morning,Weekend,2,79
1219,Scandinavian,13-11-2016 11:16,Morning,Weekend,1,43
1220,Coffee,13-11-2016 11:19,Morning,Weekend,5,43
1220,Hot chocolate,13-11-2016 11:19,Morning,Weekend,2,97
1220,Pastry,13-11-2016 11:19,Morning,Weekend,4,54
1221,Bread,13-11-2016 11:23,Morning,Weekend,5,35
1221,Muffin,13-11-2016 11:23,Morning,Weekend,2,71
1222,Coffee,13-11-2016 11:25,Morning,Weekend,5,43
1222,Keeping It Local,13-11-2016 11:25,Morning,Weekend,3,73
1223,Bread,13-11-2016 11:28,Morning,Weekend,4,35
1223,Coffee,13-11-2016 11:28,Morning,Weekend,2,43
1223,Medialuna,13-11-2016 11:28,Morning,Weekend,1,37
1224,Coffee,13-11-2016 11:31,Morning,Weekend,1,43
1224,Pastry,13-11-2016 11:31,Morning,Weekend,1,54
1224,Bread,13-11-2016 11:31,Morning,Weekend,5,35
1225,Medialuna,13-11-2016 11:33,Morning,Weekend,2,37
1226,Brownie,13-11-2016 11:34,Morning,Weekend,3,83
1227,Muffin,13-11-2016 11:37,Morning,Weekend,4,71
1228,Hearty & Seasonal,13-11-2016 11:41,Morning,Weekend,4,79
1229,Coffee,13-11-2016 11:42,Morning,Weekend,1,43
1229,Bread,13-11-2016 11:42,Morning,Weekend,5,35
1230,Coffee,13-11-2016 11:44,Morning,Weekend,5,43
1230,Alfajores,13-11-2016 11:44,Morning,Weekend,2,92
1231,Coffee,13-11-2016 11:48,Morning,Weekend,4,43
1231,Coffee,13-11-2016 11:48,Morning,Weekend,5,43
1231,Keeping It Local,13-11-2016 11:48,Morning,Weekend,4,73
1231,Bread,13-11-2016 11:48,Morning,Weekend,1,35
1232,Bread,13-11-2016 11:49,Morning,Weekend,2,35
1233,Coffee,13-11-2016 11:50,Morning,Weekend,1,43
1234,Coffee,13-11-2016 11:53,Morning,Weekend,2,43
1234,Coffee,13-11-2016 11:53,Morning,Weekend,2,43
1234,Hot chocolate,13-11-2016 11:53,Morning,Weekend,4,97
1234,Medialuna,13-11-2016 11:53,Morning,Weekend,2,37
1235,Brownie,13-11-2016 11:54,Morning,Weekend,5,83
1235,Bread,13-11-2016 11:54,Morning,Weekend,4,35
1236,Bread,13-11-2016 11:55,Morning,Weekend,1,35
1237,Sandwich,13-11-2016 11:57,Morning,Weekend,4,39
1237,Coffee,13-11-2016 11:57,Morning,Weekend,4,43
1237,Coffee,13-11-2016 11:57,Morning,Weekend,4,43
1238,Bread,13-11-2016 11:59,Morning,Weekend,4,35
1238,Bread,13-11-2016 11:59,Morning,Weekend,3,35
1238,Brownie,13-11-2016 11:59,Morning,Weekend,4,83
1239,Brownie,13-11-2016 12:02,Afternoon,Weekend,1,83
1239,Coffee,13-11-2016 12:02,Afternoon,Weekend,5,43
1239,Bread,13-11-2016 12:02,Afternoon,Weekend,1,35
1240,Sandwich,13-11-2016 12:07,Afternoon,Weekend,1,39
1240,Brownie,13-11-2016 12:07,Afternoon,Weekend,1,83
1240,Hot chocolate,13-11-2016 12:07,Afternoon,Weekend,1,97
1240,Coffee,13-11-2016 12:07,Afternoon,Weekend,5,43
1241,Coffee,13-11-2016 12:07,Afternoon,Weekend,4,43
1242,Bread,13-11-2016 12:14,Afternoon,Weekend,1,35
1242,Mineral water,13-11-2016 12:14,Afternoon,Weekend,3,66
1243,Coffee,13-11-2016 12:16,Afternoon,Weekend,2,43
1243,Coffee,13-11-2016 12:16,Afternoon,Weekend,1,43
1244,Bread,13-11-2016 12:17,Afternoon,Weekend,3,35
1245,Bread,13-11-2016 12:28,Afternoon,Weekend,3,35
1246,Coffee,13-11-2016 12:45,Afternoon,Weekend,4,43
1247,Bread,13-11-2016 12:53,Afternoon,Weekend,1,35
1248,Bacon,13-11-2016 13:01,Afternoon,Weekend,1,91
1248,Art Tray,13-11-2016 13:01,Afternoon,Weekend,1,69
1248,Coffee,13-11-2016 13:01,Afternoon,Weekend,2,43
1248,Coffee,13-11-2016 13:01,Afternoon,Weekend,5,43
1248,Juice,13-11-2016 13:01,Afternoon,Weekend,2,57
1249,Bread,13-11-2016 13:04,Afternoon,Weekend,5,35
1250,Coffee,13-11-2016 13:13,Afternoon,Weekend,3,43
1251,Hearty & Seasonal,13-11-2016 13:17,Afternoon,Weekend,2,79
1251,Coffee,13-11-2016 13:17,Afternoon,Weekend,4,43
1251,Tea,13-11-2016 13:17,Afternoon,Weekend,3,39
1252,Brownie,13-11-2016 13:19,Afternoon,Weekend,2,83
1252,Medialuna,13-11-2016 13:19,Afternoon,Weekend,2,37
1252,Muffin,13-11-2016 13:19,Afternoon,Weekend,3,71
1253,Bread,13-11-2016 13:29,Afternoon,Weekend,1,35
1254,Bread,13-11-2016 13:37,Afternoon,Weekend,4,35
1254,Brownie,13-11-2016 13:37,Afternoon,Weekend,3,83
1254,Muffin,13-11-2016 13:37,Afternoon,Weekend,2,71
1254,Bread,13-11-2016 13:37,Afternoon,Weekend,4,35
1254,My-5 Fruit Shoot,13-11-2016 13:37,Afternoon,Weekend,5,97
1255,Brownie,13-11-2016 13:39,Afternoon,Weekend,1,83
1255,Alfajores,13-11-2016 13:39,Afternoon,Weekend,4,92
1255,Coffee,13-11-2016 13:39,Afternoon,Weekend,3,43
1255,Bread,13-11-2016 13:39,Afternoon,Weekend,2,35
1256,Bread,13-11-2016 13:50,Afternoon,Weekend,4,35
1256,Jam,13-11-2016 13:50,Afternoon,Weekend,1,96
1256,Spread,13-11-2016 13:50,Afternoon,Weekend,5,31
1257,Brownie,13-11-2016 13:52,Afternoon,Weekend,4,83
1258,Coffee,13-11-2016 13:59,Afternoon,Weekend,3,43
1258,Hearty & Seasonal,13-11-2016 13:59,Afternoon,Weekend,2,79
1259,Bread,13-11-2016 14:14,Afternoon,Weekend,3,35
1259,Bread,13-11-2016 14:14,Afternoon,Weekend,1,35
1259,Keeping It Local,13-11-2016 14:14,Afternoon,Weekend,5,73
1259,Hearty & Seasonal,13-11-2016 14:14,Afternoon,Weekend,1,79
1259,Tea,13-11-2016 14:14,Afternoon,Weekend,2,39
1260,Coffee,13-11-2016 14:28,Afternoon,Weekend,1,43
1260,Coke,13-11-2016 14:28,Afternoon,Weekend,5,65
1260,Mineral water,13-11-2016 14:28,Afternoon,Weekend,1,66
1260,Bread,13-11-2016 14:28,Afternoon,Weekend,5,35
1260,Brownie,13-11-2016 14:28,Afternoon,Weekend,2,83
1261,Muffin,13-11-2016 14:36,Afternoon,Weekend,5,71
1261,Coffee,13-11-2016 14:36,Afternoon,Weekend,2,43
1261,Tea,13-11-2016 14:36,Afternoon,Weekend,3,39
1262,Bread,13-11-2016 14:39,Afternoon,Weekend,1,35
1263,Bread,13-11-2016 15:02,Afternoon,Weekend,4,35
1264,Coffee,13-11-2016 15:12,Afternoon,Weekend,3,43
1264,Coffee,13-11-2016 15:12,Afternoon,Weekend,4,43
1264,Tea,13-11-2016 15:12,Afternoon,Weekend,4,39
1264,Frittata,13-11-2016 15:12,Afternoon,Weekend,1,69
1264,Keeping It Local,13-11-2016 15:12,Afternoon,Weekend,5,73
1264,Bread,13-11-2016 15:12,Afternoon,Weekend,1,35
1265,Cookies,13-11-2016 15:23,Afternoon,Weekend,2,72
1266,Bread,13-11-2016 16:35,Afternoon,Weekend,1,35
1266,Cake,13-11-2016 16:35,Afternoon,Weekend,2,49
1267,Coffee,13-11-2016 16:39,Afternoon,Weekend,3,43
1267,Coffee,13-11-2016 16:39,Afternoon,Weekend,5,43
1267,Fudge,13-11-2016 16:39,Afternoon,Weekend,4,42
1267,Bread,13-11-2016 16:39,Afternoon,Weekend,1,35
1268,Muffin,13-11-2016 16:41,Afternoon,Weekend,1,71
1269,Coffee,13-11-2016 16:45,Afternoon,Weekend,1,43
1269,Kids biscuit,13-11-2016 16:45,Afternoon,Weekend,5,51
1270,Juice,13-11-2016 16:47,Afternoon,Weekend,4,57
1270,Muffin,13-11-2016 16:47,Afternoon,Weekend,4,71
1270,Brownie,13-11-2016 16:47,Afternoon,Weekend,5,83
1271,Kids biscuit,13-11-2016 16:47,Afternoon,Weekend,3,51
1272,Kids biscuit,13-11-2016 16:59,Afternoon,Weekend,2,51
1273,Art Tray,13-11-2016 17:42,Evening,Weekend,1,69
1273,Tartine,13-11-2016 17:42,Evening,Weekend,1,80
1274,Fudge,13-11-2016 17:47,Evening,Weekend,4,42
1274,My-5 Fruit Shoot,13-11-2016 17:47,Evening,Weekend,2,97
1274,Kids biscuit,13-11-2016 17:47,Evening,Weekend,5,51
1274,Muffin,13-11-2016 17:47,Evening,Weekend,5,71
1275,Coffee,14-11-2016 07:39,Morning,Weekday,2,43
1276,Coffee,14-11-2016 08:31,Morning,Weekday,5,43
1277,Tea,14-11-2016 08:57,Morning,Weekday,4,39
1277,Medialuna,14-11-2016 08:57,Morning,Weekday,5,37
1278,Medialuna,14-11-2016 08:58,Morning,Weekday,5,37
1278,Coffee,14-11-2016 08:58,Morning,Weekday,2,43
1279,Coffee,14-11-2016 09:11,Morning,Weekday,4,43
1280,Coffee,14-11-2016 09:17,Morning,Weekday,3,43
1280,Medialuna,14-11-2016 09:17,Morning,Weekday,5,37
1281,Pastry,14-11-2016 09:31,Morning,Weekday,1,54
1281,Coffee,14-11-2016 09:31,Morning,Weekday,3,43
1282,Keeping It Local,14-11-2016 09:38,Morning,Weekday,5,73
1282,Tea,14-11-2016 09:38,Morning,Weekday,1,39
1282,Coffee,14-11-2016 09:38,Morning,Weekday,5,43
1282,Coffee,14-11-2016 09:38,Morning,Weekday,5,43
1283,Farm House,14-11-2016 09:59,Morning,Weekday,3,52
1284,Tea,14-11-2016 10:01,Morning,Weekday,1,39
1284,Truffles,14-11-2016 10:01,Morning,Weekday,2,64
1285,Farm House,14-11-2016 10:05,Morning,Weekday,1,52
1286,Coffee,14-11-2016 10:06,Morning,Weekday,1,43
1286,Keeping It Local,14-11-2016 10:06,Morning,Weekday,1,73
1287,Medialuna,14-11-2016 10:12,Morning,Weekday,4,37
1287,Truffles,14-11-2016 10:12,Morning,Weekday,2,64
1287,Tea,14-11-2016 10:12,Morning,Weekday,4,39
1288,Tea,14-11-2016 10:13,Morning,Weekday,4,39
1288,Keeping It Local,14-11-2016 10:13,Morning,Weekday,5,73
1289,Medialuna,14-11-2016 10:14,Morning,Weekday,4,37
1289,Pastry,14-11-2016 10:14,Morning,Weekday,4,54
1289,Truffles,14-11-2016 10:14,Morning,Weekday,2,64
1290,Pastry,14-11-2016 10:18,Morning,Weekday,1,54
1291,Focaccia,14-11-2016 10:32,Morning,Weekday,2,32
1291,Farm House,14-11-2016 10:32,Morning,Weekday,1,52
1292,Coffee,14-11-2016 10:44,Morning,Weekday,5,43
1292,Bread,14-11-2016 10:44,Morning,Weekday,5,35
1293,Coffee,14-11-2016 10:49,Morning,Weekday,4,43
1293,Truffles,14-11-2016 10:49,Morning,Weekday,2,64
1294,Coffee,14-11-2016 10:59,Morning,Weekday,1,43
1294,Coffee,14-11-2016 10:59,Morning,Weekday,3,43
1294,Kids biscuit,14-11-2016 10:59,Morning,Weekday,4,51
1295,Coffee,14-11-2016 11:12,Morning,Weekday,3,43
1295,Tea,14-11-2016 11:12,Morning,Weekday,5,39
1296,Coffee,14-11-2016 11:17,Morning,Weekday,4,43
1296,Coffee,14-11-2016 11:17,Morning,Weekday,1,43
1297,Bread,14-11-2016 11:18,Morning,Weekday,3,35
1297,Bread,14-11-2016 11:18,Morning,Weekday,3,35
1298,Bread,14-11-2016 11:24,Morning,Weekday,1,35
1299,Medialuna,14-11-2016 11:35,Morning,Weekday,3,37
1300,Bread,14-11-2016 11:36,Morning,Weekday,4,35
1301,Tea,14-11-2016 11:40,Morning,Weekday,3,39
1301,Bread,14-11-2016 11:40,Morning,Weekday,3,35
1303,Mineral water,14-11-2016 12:00,Afternoon,Weekday,3,66
1303,Coffee,14-11-2016 12:00,Afternoon,Weekday,1,43
1303,Kids biscuit,14-11-2016 12:00,Afternoon,Weekday,4,51
1303,Muffin,14-11-2016 12:00,Afternoon,Weekday,3,71
1304,Pastry,14-11-2016 12:05,Afternoon,Weekday,1,54
1305,Coffee,14-11-2016 12:08,Afternoon,Weekday,1,43
1305,Keeping It Local,14-11-2016 12:08,Afternoon,Weekday,5,73
1306,Bread,14-11-2016 12:20,Afternoon,Weekday,1,35
1306,Sandwich,14-11-2016 12:20,Afternoon,Weekday,1,39
1306,Tea,14-11-2016 12:20,Afternoon,Weekday,5,39
1307,Fudge,14-11-2016 12:22,Afternoon,Weekday,3,42
1307,Fudge,14-11-2016 12:22,Afternoon,Weekday,5,42
1307,Bread,14-11-2016 12:22,Afternoon,Weekday,5,35
1307,Truffles,14-11-2016 12:22,Afternoon,Weekday,3,64
1308,Sandwich,14-11-2016 12:28,Afternoon,Weekday,3,39
1308,Coffee,14-11-2016 12:28,Afternoon,Weekday,1,43
1309,Coffee,14-11-2016 12:29,Afternoon,Weekday,2,43
1309,Tea,14-11-2016 12:29,Afternoon,Weekday,4,39
1309,Truffles,14-11-2016 12:29,Afternoon,Weekday,5,64
1310,Bread,14-11-2016 12:39,Afternoon,Weekday,4,35
1311,Sandwich,14-11-2016 12:41,Afternoon,Weekday,2,39
1311,Coffee,14-11-2016 12:41,Afternoon,Weekday,1,43
1311,Tea,14-11-2016 12:41,Afternoon,Weekday,5,39
1313,Coffee,14-11-2016 12:52,Afternoon,Weekday,4,43
1314,Sandwich,14-11-2016 13:03,Afternoon,Weekday,3,39
1314,Bread,14-11-2016 13:03,Afternoon,Weekday,2,35
